Population,Poverty Count,poverty_male,poverty_female,poverty_white_alone,poverty_black_alone,population_american_indian_alone,poverty_asian_alone,poverty_native_hawaiian_alone,poverty_two_or_more_races,poverty_hispanic_origin,poverty_family,poverty_family_single_male,poverty_family_single_female,employment_labor_force,employment_not_labor_force,employment_employed,employment_unemployed,Zipcode,Poverty Rate,index,City,County,Type
60560.0,7457.0,3657.0,3800.0,3085.0,824.0,67.0,198.0,71.0,228.0,5665.0,1472.0,269.0,739.0,31831.0,15078.0,29348.0,2470.0,91761,12.313408190224571,497,Ontario,San Bernardino,Standard
59433.0,10249.0,4833.0,5416.0,3505.0,694.0,157.0,290.0,57.0,192.0,8236.0,1783.0,266.0,795.0,28502.0,16235.0,25787.0,2694.0,91762,17.24462840509481,498,Ontario,San Bernardino,Standard
38211.0,6927.0,3016.0,3911.0,3253.0,176.0,0.0,647.0,0.0,132.0,5363.0,1093.0,130.0,496.0,18608.0,11040.0,16913.0,1695.0,91763,18.12828766585538,499,Montclair,San Bernardino,Standard
53750.0,10351.0,4276.0,6075.0,2873.0,671.0,186.0,492.0,183.0,373.0,7976.0,1937.0,235.0,976.0,27496.0,12938.0,24990.0,2486.0,91764,19.25767441860465,500,Ontario,San Bernardino,Standard
47398.0,2878.0,1361.0,1517.0,901.0,298.0,0.0,1418.0,0.0,174.0,491.0,570.0,81.0,174.0,24053.0,15411.0,22603.0,1450.0,91765,6.0719861597535765,501,Diamond Bar,Los Angeles,Standard
72787.0,14408.0,6404.0,8004.0,8665.0,671.0,241.0,1334.0,0.0,529.0,11429.0,2346.0,209.0,1086.0,34561.0,20328.0,31517.0,3023.0,91766,19.794743566845728,502,Pomona,Los Angeles,Standard
49492.0,10578.0,4562.0,6016.0,5766.0,1354.0,127.0,701.0,7.0,413.0,6892.0,1739.0,216.0,721.0,25185.0,13459.0,22697.0,2477.0,91767,21.3731512163582,503,Pomona,Los Angeles,Standard
36122.0,7067.0,3233.0,3834.0,3334.0,526.0,71.0,283.0,0.0,136.0,5551.0,1023.0,128.0,503.0,17102.0,11213.0,14984.0,2064.0,91768,19.564254470959526,504,Pomona,Los Angeles,Standard
63981.0,10888.0,5127.0,5761.0,1896.0,38.0,15.0,6216.0,0.0,157.0,4328.0,2112.0,234.0,730.0,31004.0,22415.0,28893.0,2104.0,91770,17.017552085775463,506,Rosemead,Los Angeles,Standard
34555.0,2852.0,1497.0,1355.0,1459.0,46.0,0.0,914.0,0.0,161.0,751.0,398.0,58.0,140.0,17132.0,10999.0,16255.0,877.0,91773,8.253508898856895,509,San Dimas,Los Angeles,Standard
25156.0,2094.0,865.0,1229.0,356.0,14.0,0.0,1082.0,0.0,23.0,654.0,438.0,47.0,145.0,12296.0,8081.0,11793.0,503.0,91775,8.324057878836063,510,San Gabriel,Los Angeles,Standard
38322.0,5850.0,2627.0,3223.0,804.0,50.0,8.0,4268.0,0.0,128.0,1100.0,1184.0,124.0,372.0,20213.0,12398.0,18874.0,1324.0,91776,15.265382808830436,511,San Gabriel,Los Angeles,Standard
35184.0,4251.0,1742.0,2509.0,799.0,12.0,38.0,2483.0,0.0,28.0,1290.0,880.0,91.0,267.0,16802.0,11921.0,15895.0,899.0,91780,12.082196452933152,513,Temple City,Los Angeles,Standard
25908.0,1354.0,628.0,726.0,1009.0,45.0,1.0,133.0,0.0,70.0,507.0,253.0,23.0,93.0,13304.0,8228.0,12813.0,483.0,91784,5.226184962173846,514,Upland,San Bernardino,Standard
53339.0,9385.0,4124.0,5261.0,4063.0,849.0,68.0,801.0,1.0,262.0,5210.0,1491.0,181.0,718.0,27486.0,14869.0,25503.0,1983.0,91786,17.595005530662366,516,Upland,San Bernardino,Standard
44115.0,3354.0,1444.0,1910.0,520.0,37.0,29.0,2442.0,0.0,60.0,688.0,619.0,100.0,108.0,21828.0,15176.0,20548.0,1280.0,91789,7.6028561713702825,518,Walnut,Los Angeles,Standard
45958.0,4141.0,1991.0,2150.0,1350.0,161.0,0.0,814.0,32.0,53.0,2824.0,622.0,34.0,270.0,24344.0,12886.0,22200.0,2096.0,91790,9.010400800731102,519,West Covina,Los Angeles,Standard
33953.0,3000.0,1406.0,1594.0,1097.0,351.0,0.0,664.0,0.0,153.0,1203.0,475.0,62.0,187.0,16694.0,10370.0,15430.0,1264.0,91791,8.835743527817867,520,West Covina,Los Angeles,Standard
29787.0,3698.0,1755.0,1943.0,1180.0,199.0,0.0,935.0,0.0,39.0,2274.0,539.0,35.0,215.0,16232.0,7944.0,14726.0,1476.0,91792,12.414811830664384,521,West Covina,Los Angeles,Standard
54928.0,8835.0,3898.0,4937.0,1271.0,111.0,6.0,5318.0,24.0,196.0,2975.0,1764.0,217.0,507.0,28506.0,18085.0,26764.0,1742.0,91801,16.084692688610545,523,Alhambra,Los Angeles,Standard
30137.0,3857.0,1881.0,1976.0,828.0,54.0,0.0,2330.0,0.0,98.0,1074.0,771.0,49.0,218.0,15299.0,10112.0,14539.0,710.0,91803,12.798221455353884,525,Alhambra,Los Angeles,Standard
18238.0,1461.0,697.0,764.0,1332.0,25.0,36.0,27.0,0.0,21.0,329.0,286.0,15.0,112.0,9224.0,5641.0,8805.0,378.0,91901,8.01074679241145,529,Alpine,San Diego,Standard
19762.0,1719.0,781.0,938.0,1556.0,40.0,0.0,17.0,16.0,18.0,1138.0,157.0,8.0,15.0,10061.0,6123.0,9162.0,757.0,91902,8.698512296326284,530,Bonita,San Diego,Standard
1528.0,345.0,195.0,150.0,291.0,11.0,38.0,3.0,0.0,0.0,39.0,105.0,2.0,18.0,149.0,1257.0,121.0,14.0,91905,22.578534031413614,532,Boulevard,San Diego,Standard
3426.0,590.0,280.0,310.0,473.0,3.0,64.0,2.0,0.0,48.0,229.0,133.0,4.0,61.0,1398.0,1347.0,1216.0,182.0,91906,17.221249270286048,533,Campo,San Diego,Standard
76250.0,11615.0,5170.0,6445.0,8806.0,503.0,38.0,843.0,102.0,515.0,8044.0,2322.0,353.0,1019.0,37812.0,23643.0,33781.0,3560.0,91910,15.232786885245902,536,Chula Vista,San Diego,Standard
84025.0,13446.0,5306.0,8140.0,10352.0,1139.0,18.0,422.0,58.0,417.0,10861.0,2744.0,157.0,1624.0,41527.0,24004.0,36199.0,4996.0,91911,16.002380243975008,537,Chula Vista,San Diego,Standard
49346.0,4160.0,1728.0,2432.0,2994.0,105.0,0.0,481.0,0.0,105.0,2948.0,752.0,11.0,377.0,25020.0,11594.0,21999.0,1896.0,91913,8.430267904186763,539,Chula Vista,San Diego,Standard
17186.0,499.0,146.0,353.0,272.0,9.0,0.0,47.0,0.0,156.0,223.0,130.0,9.0,56.0,8048.0,4469.0,7494.0,294.0,91914,2.9035261259164438,540,Chula Vista,San Diego,Standard
32073.0,2330.0,805.0,1525.0,1867.0,0.0,0.0,337.0,18.0,51.0,1852.0,514.0,0.0,354.0,15767.0,7558.0,14116.0,913.0,91915,7.264677454556792,541,Chula Vista,San Diego,Standard
1752.0,210.0,84.0,126.0,151.0,0.0,43.0,0.0,0.0,16.0,87.0,49.0,0.0,24.0,788.0,593.0,753.0,35.0,91916,11.986301369863014,542,Descanso,San Diego,Standard
1125.0,368.0,178.0,190.0,260.0,9.0,0.0,4.0,0.0,9.0,292.0,69.0,0.0,29.0,476.0,417.0,426.0,50.0,91917,32.71111111111111,543,Dulzura,San Diego,Standard
26713.0,4772.0,1911.0,2861.0,3351.0,274.0,72.0,304.0,0.0,540.0,2911.0,848.0,57.0,543.0,13482.0,6900.0,11575.0,1289.0,91932,17.86396136712462,546,Imperial Beach,San Diego,Standard
298.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,31.0,236.0,31.0,0.0,91934,20.13422818791946,548,Jacumba,San Diego,Standard
8547.0,629.0,315.0,314.0,597.0,0.0,0.0,0.0,0.0,0.0,240.0,110.0,9.0,33.0,4311.0,3018.0,4031.0,271.0,91935,7.359307359307359,549,Jamul,San Diego,Standard
32944.0,3710.0,1684.0,2026.0,2528.0,428.0,10.0,51.0,90.0,369.0,924.0,637.0,138.0,268.0,17159.0,9301.0,15523.0,1327.0,91941,11.261534725594949,550,La Mesa,San Diego,Standard
40239.0,5179.0,2190.0,2989.0,3041.0,233.0,129.0,705.0,0.0,652.0,1556.0,763.0,59.0,456.0,21489.0,11953.0,19695.0,1363.0,91942,12.870598175899003,551,La Mesa,San Diego,Standard
26983.0,3646.0,1479.0,2167.0,1879.0,827.0,82.0,104.0,22.0,485.0,1592.0,584.0,61.0,252.0,13317.0,7422.0,12167.0,1006.0,91945,13.512211392358152,554,Lemon Grove,San Diego,Standard
62386.0,13096.0,5536.0,7560.0,8558.0,383.0,73.0,2072.0,95.0,554.0,9886.0,2475.0,210.0,1295.0,31814.0,18298.0,25204.0,2410.0,91950,20.991889205911583,557,National City,San Diego,Standard
2530.0,191.0,72.0,119.0,164.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,17.0,5.0,1269.0,707.0,1172.0,97.0,91962,7.549407114624506,559,Pine Valley,San Diego,Standard
957.0,232.0,140.0,92.0,232.0,0.0,0.0,0.0,0.0,0.0,104.0,13.0,0.0,0.0,309.0,463.0,244.0,65.0,91963,24.242424242424242,560,Potrero,San Diego,Standard
61377.0,8269.0,3665.0,4604.0,4266.0,1292.0,14.0,391.0,333.0,456.0,4200.0,1374.0,207.0,672.0,31145.0,16541.0,27498.0,3101.0,91977,13.472473402088731,562,Spring Valley,San Diego,Standard
9829.0,1076.0,540.0,536.0,770.0,174.0,22.0,20.0,0.0,80.0,463.0,192.0,28.0,88.0,4963.0,2644.0,4312.0,493.0,91978,10.947197069895209,563,Spring Valley,San Diego,Standard
623.0,83.0,63.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,20.0,0.0,20.0,325.0,192.0,325.0,0.0,91980,13.32263242375602,565,Tecate,San Diego,Standard
5161.0,400.0,232.0,168.0,353.0,13.0,0.0,0.0,0.0,0.0,176.0,52.0,8.0,15.0,2409.0,1834.0,2256.0,140.0,92003,7.750435962022864,567,Bonsall,San Diego,Standard
2315.0,326.0,124.0,202.0,252.0,73.0,0.0,0.0,0.0,0.0,2.0,43.0,0.0,43.0,908.0,1203.0,751.0,157.0,92004,14.08207343412527,568,Borrego Springs,San Diego,Standard
11301.0,766.0,315.0,451.0,565.0,0.0,0.0,20.0,0.0,31.0,144.0,48.0,11.0,0.0,6436.0,3043.0,6104.0,319.0,92007,6.7781612246703835,569,Cardiff By The Sea,San Diego,Standard
27537.0,1893.0,767.0,1126.0,1653.0,5.0,0.0,70.0,0.0,83.0,303.0,255.0,32.0,129.0,15435.0,7686.0,14383.0,679.0,92008,6.874387188146857,570,Carlsbad,San Diego,Standard
44632.0,1897.0,899.0,998.0,1523.0,24.0,30.0,117.0,30.0,148.0,207.0,406.0,15.0,138.0,23033.0,11536.0,21697.0,1247.0,92009,4.250313676286073,571,Carlsbad,San Diego,Standard
15694.0,1524.0,464.0,1060.0,1148.0,0.0,0.0,335.0,0.0,23.0,520.0,314.0,41.0,218.0,7796.0,4473.0,7154.0,551.0,92010,9.710717471645214,572,Carlsbad,San Diego,Standard
24895.0,1902.0,906.0,996.0,1724.0,0.0,0.0,5.0,0.0,135.0,268.0,354.0,7.0,143.0,11986.0,7436.0,11362.0,541.0,92011,7.640088371158868,573,Carlsbad,San Diego,Standard
14048.0,714.0,200.0,514.0,592.0,0.0,0.0,42.0,0.0,58.0,125.0,45.0,0.0,18.0,7286.0,4469.0,6944.0,311.0,92014,5.082574031890661,575,Del Mar,San Diego,Standard
43116.0,5379.0,2653.0,2726.0,4440.0,200.0,36.0,55.0,3.0,432.0,965.0,1117.0,70.0,251.0,22264.0,13091.0,20438.0,1687.0,92019,12.475647091566936,577,El Cajon,San Diego,Standard
58862.0,12087.0,5877.0,6210.0,8849.0,702.0,57.0,436.0,55.0,611.0,3135.0,2266.0,130.0,826.0,28535.0,17258.0,25177.0,2991.0,92020,20.534470456321564,578,El Cajon,San Diego,Standard
71127.0,13923.0,6565.0,7358.0,8893.0,1200.0,173.0,359.0,12.0,1786.0,4525.0,2575.0,344.0,925.0,35583.0,19572.0,31769.0,3548.0,92021,19.5748449955713,579,El Cajon,San Diego,Standard
51309.0,3980.0,1798.0,2182.0,3360.0,150.0,0.0,170.0,5.0,117.0,1299.0,641.0,70.0,204.0,27321.0,14466.0,25898.0,1338.0,92024,7.756923736576429,582,Encinitas,San Diego,Standard
53470.0,10544.0,5430.0,5114.0,8735.0,269.0,125.0,86.0,59.0,227.0,7983.0,1727.0,275.0,710.0,26535.0,13928.0,24751.0,1708.0,92025,19.719468861043577,583,Escondido,San Diego,Standard
48757.0,6577.0,3024.0,3553.0,5202.0,318.0,0.0,426.0,16.0,132.0,2894.0,1248.0,47.0,524.0,24771.0,14391.0,23163.0,1420.0,92026,13.489345119675123,584,Escondido,San Diego,Standard
57746.0,7540.0,3609.0,3931.0,5909.0,174.0,187.0,267.0,45.0,301.0,4734.0,1200.0,133.0,525.0,29121.0,15654.0,26997.0,1949.0,92027,13.057181449797389,585,Escondido,San Diego,Standard
48015.0,6244.0,3048.0,3196.0,4689.0,148.0,5.0,105.0,0.0,163.0,3327.0,1331.0,170.0,369.0,22373.0,16730.0,20389.0,1209.0,92028,13.00426949911486,586,Fallbrook,San Diego,Standard
18615.0,1560.0,674.0,886.0,1368.0,9.0,0.0,87.0,0.0,31.0,435.0,385.0,28.0,13.0,10328.0,5340.0,9829.0,409.0,92029,8.38033843674456,587,Escondido,San Diego,Standard
2201.0,147.0,90.0,57.0,144.0,3.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,903.0,1055.0,842.0,60.0,92036,6.67878237164925,590,Julian,San Diego,Standard
39893.0,4161.0,1813.0,2348.0,2846.0,35.0,59.0,892.0,8.0,248.0,595.0,550.0,50.0,166.0,19581.0,13951.0,18462.0,1000.0,92037,10.43040132354047,591,La Jolla,San Diego,Standard
44243.0,4320.0,2036.0,2284.0,3765.0,183.0,63.0,79.0,6.0,100.0,1138.0,735.0,16.0,400.0,22794.0,12191.0,21000.0,1449.0,92040,9.764256492552494,594,Lakeside,San Diego,Standard
43554.0,5207.0,2338.0,2869.0,3768.0,183.0,61.0,294.0,70.0,240.0,2317.0,819.0,149.0,294.0,23933.0,11078.0,20772.0,1330.0,92054,11.955273912843825,599,Oceanside,San Diego,Standard
54181.0,5808.0,2638.0,3170.0,4683.0,306.0,238.0,105.0,0.0,47.0,2403.0,1067.0,85.0,235.0,27286.0,17536.0,24978.0,1621.0,92056,10.719624960779608,601,Oceanside,San Diego,Standard
57276.0,7440.0,3541.0,3899.0,5399.0,662.0,65.0,473.0,20.0,307.0,3373.0,1308.0,191.0,631.0,28475.0,17558.0,25580.0,1901.0,92057,12.989733919966477,602,Oceanside,San Diego,Standard
46569.0,5943.0,2787.0,3156.0,3321.0,366.0,271.0,536.0,16.0,595.0,2840.0,1282.0,95.0,551.0,22387.0,10979.0,13861.0,1437.0,92058,12.761708432648328,603,Oceanside,San Diego,Standard
1271.0,243.0,116.0,127.0,45.0,16.0,45.0,54.0,0.0,40.0,101.0,48.0,3.0,20.0,382.0,520.0,348.0,34.0,92059,19.118804091266718,604,Pala,San Diego,Standard
2259.0,432.0,266.0,166.0,76.0,0.0,94.0,29.0,0.0,179.0,222.0,93.0,3.0,20.0,788.0,608.0,690.0,98.0,92061,19.12350597609562,606,Pauma Valley,San Diego,Standard
49981.0,3331.0,1482.0,1849.0,2390.0,55.0,219.0,263.0,0.0,173.0,1351.0,588.0,23.0,202.0,25434.0,13874.0,23549.0,1641.0,92064,6.664532522358496,607,Poway,San Diego,Standard
37826.0,2575.0,1154.0,1421.0,2014.0,32.0,5.0,28.0,0.0,93.0,875.0,388.0,54.0,87.0,19693.0,10784.0,18337.0,1211.0,92065,6.80748691376302,608,Ramona,San Diego,Standard
580.0,164.0,70.0,94.0,16.0,0.0,142.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,218.0,213.0,196.0,22.0,92066,28.275862068965516,609,Ranchita,San Diego,Standard
49638.0,6665.0,2998.0,3667.0,4708.0,140.0,45.0,468.0,20.0,104.0,4049.0,994.0,132.0,309.0,25373.0,12929.0,23789.0,1428.0,92069,13.427213022281316,612,San Marcos,San Diego,Standard
919.0,206.0,89.0,117.0,55.0,0.0,134.0,0.0,0.0,13.0,17.0,38.0,12.0,24.0,374.0,380.0,317.0,57.0,92070,22.415669205658325,613,Santa Ysabel,San Diego,Standard
57245.0,3730.0,1576.0,2154.0,2951.0,133.0,0.0,203.0,1.0,178.0,643.0,737.0,68.0,377.0,30701.0,15064.0,28184.0,2111.0,92071,6.515852912918159,614,Santee,San Diego,Standard
12754.0,629.0,264.0,365.0,427.0,14.0,24.0,75.0,0.0,57.0,79.0,82.0,51.0,0.0,7175.0,3711.0,6904.0,271.0,92075,4.931786106319586,617,Solana Beach,San Diego,Standard
49261.0,5338.0,2671.0,2667.0,3462.0,209.0,113.0,367.0,30.0,762.0,1846.0,828.0,42.0,337.0,22918.0,14724.0,21734.0,895.0,92078,10.836158421469316,618,San Marcos,San Diego,Standard
29039.0,3439.0,1775.0,1664.0,2264.0,69.0,8.0,829.0,0.0,142.0,613.0,620.0,150.0,97.0,15440.0,8764.0,14162.0,948.0,92081,11.842694307655222,620,Vista,San Diego,Standard
19263.0,2320.0,1292.0,1028.0,1669.0,53.0,194.0,50.0,10.0,83.0,824.0,516.0,6.0,125.0,8895.0,6451.0,8213.0,638.0,92082,12.043814566786066,621,Valley Center,San Diego,Standard
38107.0,5792.0,2819.0,2973.0,4534.0,250.0,8.0,241.0,0.0,373.0,3497.0,837.0,44.0,372.0,19927.0,9833.0,18909.0,681.0,92083,15.19930721389771,622,Vista,San Diego,Standard
51334.0,7962.0,3540.0,4422.0,6530.0,104.0,35.0,139.0,12.0,347.0,5207.0,1240.0,27.0,361.0,25831.0,14334.0,24158.0,1561.0,92084,15.510188179374294,623,Vista,San Diego,Standard
1675.0,270.0,107.0,163.0,184.0,0.0,36.0,13.0,0.0,27.0,47.0,47.0,9.0,6.0,533.0,1038.0,474.0,59.0,92086,16.119402985074625,625,Warner Springs,San Diego,Standard
1458.0,44.0,0.0,44.0,26.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,7.0,637.0,667.0,625.0,12.0,92091,3.017832647462277,627,Rancho Santa Fe,San Diego,Standard
38023.0,7551.0,4238.0,3313.0,5187.0,972.0,30.0,729.0,45.0,225.0,1967.0,385.0,86.0,130.0,24013.0,12377.0,21544.0,1383.0,92101,19.859032690739816,631,San Diego,San Diego,Standard
44644.0,11810.0,5307.0,6503.0,8966.0,818.0,96.0,338.0,147.0,439.0,8811.0,2021.0,278.0,1001.0,23581.0,11251.0,21787.0,1424.0,92102,26.453722784696712,632,San Diego,San Diego,Standard
34671.0,3141.0,1505.0,1636.0,2447.0,197.0,9.0,225.0,2.0,191.0,526.0,226.0,33.0,89.0,23089.0,8369.0,21880.0,918.0,92103,9.05944449251536,633,San Diego,San Diego,Standard
44398.0,6157.0,2783.0,3374.0,4064.0,765.0,181.0,314.0,0.0,245.0,2779.0,750.0,130.0,312.0,29662.0,8947.0,27541.0,1594.0,92104,13.867741790170728,634,San Diego,San Diego,Standard
73379.0,20108.0,9012.0,11096.0,9902.0,4072.0,59.0,2571.0,34.0,778.0,11604.0,3719.0,496.0,1737.0,35305.0,20102.0,31660.0,3367.0,92105,27.402935444745772,635,San Diego,San Diego,Standard
19250.0,1226.0,599.0,627.0,1102.0,0.0,0.0,20.0,0.0,75.0,434.0,169.0,0.0,34.0,10200.0,5600.0,8290.0,468.0,92106,6.368831168831169,636,San Diego,San Diego,Standard
29796.0,2855.0,1312.0,1543.0,2533.0,59.0,0.0,138.0,0.0,13.0,751.0,318.0,15.0,273.0,19463.0,6838.0,17975.0,990.0,92107,9.581823063498456,637,San Diego,San Diego,Standard
21973.0,3082.0,1360.0,1722.0,2183.0,105.0,0.0,415.0,0.0,191.0,613.0,402.0,69.0,55.0,14571.0,4998.0,12726.0,935.0,92108,14.026305010694944,638,San Diego,San Diego,Standard
49024.0,6524.0,3341.0,3183.0,5651.0,70.0,0.0,268.0,42.0,314.0,880.0,447.0,71.0,232.0,34462.0,10149.0,32068.0,1477.0,92109,13.307767624020888,639,San Diego,San Diego,Standard
28373.0,4044.0,1842.0,2202.0,3253.0,400.0,9.0,104.0,0.0,218.0,871.0,606.0,37.0,264.0,15507.0,9128.0,13900.0,959.0,92110,14.25298699467804,640,San Diego,San Diego,Standard
49467.0,6699.0,3122.0,3577.0,3506.0,455.0,55.0,1416.0,63.0,345.0,2805.0,1032.0,38.0,513.0,27101.0,13435.0,24371.0,2163.0,92111,13.542361574382921,641,San Diego,San Diego,Standard
56478.0,17141.0,7917.0,9224.0,6640.0,1518.0,115.0,149.0,0.0,529.0,14542.0,3482.0,356.0,1802.0,28920.0,13455.0,19009.0,3251.0,92113,30.349870746131238,643,San Diego,San Diego,Standard
69635.0,10989.0,5184.0,5805.0,4045.0,2130.0,146.0,921.0,18.0,508.0,6797.0,1954.0,188.0,954.0,34767.0,20992.0,30126.0,3979.0,92114,15.780857327493358,644,San Diego,San Diego,Standard
65704.0,17047.0,8998.0,8049.0,9189.0,2739.0,172.0,2868.0,83.0,1110.0,5268.0,1909.0,157.0,1109.0,34997.0,19432.0,31614.0,2761.0,92115,25.94514793619871,645,San Diego,San Diego,Standard
34295.0,4067.0,1989.0,2078.0,2762.0,486.0,66.0,218.0,2.0,289.0,1623.0,549.0,63.0,269.0,24185.0,6111.0,22718.0,1255.0,92116,11.858871555620352,646,San Diego,San Diego,Standard
55978.0,6118.0,3086.0,3032.0,4461.0,120.0,0.0,698.0,21.0,289.0,2138.0,1062.0,220.0,419.0,31628.0,14842.0,29196.0,2131.0,92117,10.92929365107721,647,San Diego,San Diego,Standard
22623.0,1082.0,488.0,594.0,961.0,11.0,0.0,44.0,0.0,54.0,177.0,214.0,30.0,114.0,11398.0,7466.0,7605.0,458.0,92118,4.782743225920523,648,Coronado,San Diego,Standard
23910.0,1834.0,778.0,1056.0,837.0,388.0,0.0,107.0,0.0,151.0,492.0,390.0,0.0,195.0,12360.0,7372.0,11737.0,525.0,92119,7.67043078209954,649,San Diego,San Diego,Standard
29392.0,2747.0,1577.0,1170.0,1873.0,222.0,0.0,447.0,0.0,149.0,470.0,223.0,34.0,151.0,15933.0,8294.0,14842.0,889.0,92120,9.346080566140447,650,San Diego,San Diego,Standard
4807.0,911.0,572.0,339.0,475.0,49.0,0.0,334.0,2.0,16.0,150.0,14.0,7.0,7.0,2950.0,1193.0,2748.0,188.0,92121,18.951529020178906,651,San Diego,San Diego,Standard
47331.0,10276.0,5040.0,5236.0,3759.0,158.0,7.0,5417.0,0.0,563.0,1205.0,504.0,29.0,139.0,26145.0,15939.0,24473.0,1337.0,92122,21.710929412013268,652,San Diego,San Diego,Standard
31028.0,3390.0,1638.0,1752.0,1963.0,391.0,0.0,528.0,105.0,210.0,785.0,479.0,64.0,214.0,17931.0,7770.0,16058.0,1091.0,92123,10.92561557303081,653,San Diego,San Diego,Standard
32126.0,2619.0,1069.0,1550.0,1302.0,529.0,0.0,487.0,0.0,233.0,343.0,503.0,8.0,350.0,16251.0,7230.0,13545.0,832.0,92124,8.152275415551268,654,San Diego,San Diego,Standard
81883.0,6145.0,3254.0,2891.0,2420.0,441.0,0.0,2451.0,16.0,516.0,1023.0,902.0,52.0,418.0,49193.0,18562.0,43330.0,2460.0,92126,7.504610236557038,655,San Diego,San Diego,Standard
45980.0,2510.0,1220.0,1290.0,2071.0,104.0,0.0,87.0,0.0,110.0,523.0,513.0,0.0,212.0,21588.0,11241.0,20763.0,753.0,92127,5.458895171813832,656,San Diego,San Diego,Standard
50473.0,2692.0,1054.0,1638.0,1159.0,66.0,0.0,706.0,0.0,303.0,696.0,429.0,23.0,148.0,26291.0,14598.0,24568.0,1455.0,92128,5.3335446674459615,657,San Diego,San Diego,Standard
54577.0,3150.0,1492.0,1658.0,1293.0,455.0,0.0,857.0,0.0,453.0,473.0,659.0,25.0,364.0,29751.0,12647.0,27678.0,1586.0,92129,5.771662055444601,658,San Diego,San Diego,Standard
54495.0,2778.0,1049.0,1729.0,1437.0,116.0,0.0,755.0,0.0,259.0,391.0,584.0,15.0,278.0,28077.0,12756.0,26317.0,1650.0,92130,5.097715386732728,659,San Diego,San Diego,Standard
34414.0,1274.0,463.0,811.0,704.0,59.0,0.0,350.0,0.0,151.0,62.0,280.0,0.0,158.0,17553.0,8561.0,16385.0,898.0,92131,3.7019817516127156,660,San Diego,San Diego,Standard
36836.0,4756.0,2115.0,2641.0,2760.0,510.0,30.0,794.0,9.0,435.0,2675.0,880.0,108.0,370.0,18042.0,11145.0,15652.0,1812.0,92139,12.911282441090238,667,San Diego,San Diego,Standard
87218.0,11193.0,4862.0,6331.0,8571.0,796.0,9.0,610.0,34.0,313.0,8664.0,1992.0,108.0,1046.0,40976.0,28176.0,35744.0,4332.0,92154,12.833360086220734,677,San Diego,San Diego,Standard
31728.0,8757.0,4265.0,4492.0,7998.0,25.0,0.0,61.0,0.0,93.0,8420.0,1820.0,92.0,926.0,14395.0,9072.0,12254.0,2108.0,92173,27.600226928895612,692,San Ysidro,San Diego,Standard
64283.0,13708.0,5966.0,7742.0,5230.0,595.0,117.0,189.0,59.0,325.0,11410.0,2358.0,448.0,818.0,29936.0,19323.0,26563.0,3373.0,92201,21.32445592147224,710,Indio,Riverside,Standard
30945.0,3194.0,1227.0,1967.0,1912.0,230.0,26.0,265.0,0.0,190.0,1250.0,590.0,60.0,188.0,14390.0,9885.0,13347.0,1025.0,92203,10.321538212958474,712,Indio,Riverside,Standard
5060.0,213.0,83.0,130.0,180.0,0.0,0.0,22.0,0.0,11.0,0.0,19.0,0.0,0.0,1727.0,3112.0,1627.0,100.0,92210,4.209486166007905,713,Indian Wells,Riverside,Standard
25015.0,2071.0,897.0,1174.0,1858.0,15.0,0.0,121.0,0.0,38.0,181.0,494.0,26.0,52.0,9441.0,13430.0,9045.0,396.0,92211,8.279032580451728,714,Palm Desert,Riverside,Standard
33016.0,7567.0,3541.0,4026.0,4492.0,936.0,747.0,305.0,12.0,112.0,3669.0,1317.0,148.0,474.0,11246.0,15444.0,9880.0,1358.0,92220,22.9191906954204,715,Banning,Riverside,Standard
52129.0,6274.0,2700.0,3574.0,3907.0,793.0,339.0,223.0,57.0,236.0,2293.0,1142.0,127.0,439.0,23135.0,16283.0,21575.0,1550.0,92223,12.035527249707457,717,Beaumont,Riverside,Standard
21966.0,4077.0,1787.0,2290.0,1133.0,490.0,30.0,20.0,0.0,233.0,2636.0,858.0,72.0,530.0,7088.0,11012.0,6290.0,798.0,92225,18.56050259491942,718,Blythe,Riverside,Standard
27358.0,7469.0,3359.0,4110.0,5937.0,56.0,67.0,4.0,46.0,492.0,6663.0,1365.0,101.0,613.0,11128.0,8467.0,8971.0,2157.0,92227,27.300972293296294,720,Brawley,Imperial,Standard
3962.0,1226.0,412.0,814.0,832.0,14.0,42.0,0.0,0.0,338.0,964.0,190.0,34.0,145.0,1532.0,1286.0,1215.0,317.0,92230,30.9439676930843,721,Cabazon,Riverside,Standard
40054.0,10038.0,4081.0,5957.0,7257.0,100.0,0.0,44.0,0.0,205.0,9658.0,1688.0,121.0,767.0,16739.0,13207.0,13800.0,2939.0,92231,25.06116742397763,722,Calexico,Imperial,Standard
7653.0,1357.0,694.0,663.0,899.0,78.0,0.0,0.0,0.0,64.0,1235.0,256.0,65.0,137.0,1271.0,5050.0,1033.0,238.0,92233,17.731608519534824,724,Calipatria,Imperial,Standard
