Population,Poverty Count,poverty_male,poverty_female,poverty_white_alone,poverty_black_alone,population_american_indian_alone,poverty_asian_alone,poverty_native_hawaiian_alone,poverty_two_or_more_races,poverty_hispanic_origin,poverty_family,poverty_family_single_male,poverty_family_single_female,employment_labor_force,employment_not_labor_force,employment_employed,employment_unemployed,Zipcode,Poverty Rate,index,City,County,Type
13000.0,1408.0,548.0,860.0,1091.0,0.0,27.0,46.0,0.0,143.0,477.0,278.0,28.0,186.0,6396.0,4150.0,5606.0,790.0,95320,10.830769230769231,2021,Escalon,San Joaquin,Standard
3401.0,570.0,336.0,234.0,505.0,0.0,5.0,19.0,0.0,29.0,68.0,89.0,12.0,17.0,1458.0,1615.0,1236.0,222.0,95321,16.75977653631285,2022,Groveland,Tuolumne,Standard
9042.0,2388.0,1402.0,986.0,2242.0,25.0,0.0,0.0,0.0,33.0,1798.0,469.0,35.0,166.0,4010.0,2592.0,3390.0,620.0,95322,26.410086264100862,2023,Gustine,Merced,Standard
1182.0,255.0,135.0,120.0,251.0,0.0,0.0,0.0,0.0,0.0,138.0,57.0,10.0,22.0,461.0,445.0,411.0,50.0,95323,21.573604060913706,2024,Hickman,Stanislaus,Standard
7546.0,943.0,278.0,665.0,874.0,0.0,0.0,0.0,0.0,0.0,315.0,235.0,0.0,176.0,3665.0,2178.0,3369.0,296.0,95324,12.496686986482905,2025,Hilmar,Merced,Standard
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,95325,0.0,2026,Hornitos,Mariposa,Standard
8922.0,1488.0,521.0,967.0,1487.0,0.0,0.0,1.0,0.0,0.0,1087.0,336.0,20.0,243.0,4382.0,2278.0,3517.0,865.0,95326,16.67787491593813,2027,Hughson,Stanislaus,Standard
9306.0,1418.0,684.0,734.0,1152.0,0.0,36.0,0.0,0.0,40.0,421.0,332.0,76.0,158.0,2833.0,5365.0,2195.0,638.0,95327,15.237481194928003,2028,Jamestown,Tuolumne,Standard
4726.0,1416.0,699.0,717.0,913.0,0.0,0.0,0.0,0.0,23.0,1151.0,259.0,41.0,73.0,1704.0,1404.0,1180.0,524.0,95328,29.96191282268303,2029,Keyes,Stanislaus,Standard
2646.0,139.0,72.0,67.0,101.0,0.0,0.0,7.0,0.0,0.0,61.0,19.0,5.0,1.0,1438.0,842.0,1154.0,284.0,95329,5.2532123960695385,2030,La Grange,Stanislaus,Standard
16889.0,1786.0,759.0,1027.0,1026.0,296.0,0.0,313.0,0.0,93.0,723.0,344.0,78.0,142.0,7615.0,4499.0,6451.0,1164.0,95330,10.574930428089289,2031,Lathrop,San Joaquin,Standard
3108.0,879.0,410.0,469.0,468.0,4.0,0.0,0.0,0.0,8.0,772.0,174.0,28.0,60.0,1311.0,1030.0,983.0,325.0,95333,28.28185328185328,2032,Le Grand,Merced,Standard
16057.0,3157.0,1528.0,1629.0,1770.0,16.0,0.0,140.0,0.0,61.0,2537.0,562.0,145.0,203.0,7473.0,4142.0,5825.0,1648.0,95334,19.66120695023977,2033,Livingston,Merced,Standard
623.0,125.0,21.0,104.0,116.0,0.0,0.0,0.0,0.0,0.0,18.0,52.0,0.0,52.0,141.0,439.0,132.0,9.0,95335,20.064205457463885,2034,Long Barn,Tuolumne,Standard
45015.0,5243.0,2153.0,3090.0,3072.0,335.0,166.0,437.0,102.0,254.0,2665.0,1005.0,105.0,454.0,21817.0,11874.0,18248.0,3561.0,95336,11.64722870154393,2035,Manteca,San Joaquin,Standard
31302.0,3321.0,1430.0,1891.0,2279.0,34.0,18.0,320.0,93.0,194.0,1614.0,582.0,76.0,284.0,16178.0,6654.0,13620.0,2558.0,95337,10.609545715928695,2036,Manteca,San Joaquin,Standard
11471.0,1906.0,952.0,954.0,1492.0,0.0,276.0,0.0,0.0,23.0,490.0,331.0,60.0,175.0,5023.0,4629.0,4173.0,850.0,95338,16.6158137912998,2037,Mariposa,Mariposa,Standard
33512.0,7074.0,2978.0,4096.0,4415.0,536.0,77.0,674.0,0.0,280.0,3565.0,1309.0,212.0,640.0,15517.0,10789.0,12981.0,2526.0,95340,21.108856529004537,2038,Merced,Merced,Standard
33713.0,12828.0,6263.0,6565.0,6138.0,686.0,130.0,1906.0,0.0,478.0,8894.0,2231.0,194.0,1032.0,13002.0,9356.0,10680.0,2279.0,95341,38.050603624714505,2039,Merced,Merced,Standard
344.0,53.0,13.0,40.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,210.0,66.0,172.0,38.0,95345,15.406976744186046,2042,Midpines,Mariposa,Standard
1191.0,71.0,71.0,0.0,31.0,0.0,40.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,339.0,760.0,250.0,89.0,95346,5.9613769941225865,2043,Mi Wuk Village,Tuolumne,Standard
30838.0,7357.0,3693.0,3664.0,4447.0,642.0,114.0,654.0,7.0,184.0,3680.0,1396.0,143.0,911.0,13599.0,8791.0,11135.0,2374.0,95348,23.85692976198197,2045,Merced,Merced,Standard
50260.0,12104.0,5637.0,6467.0,8180.0,562.0,123.0,480.0,42.0,728.0,6210.0,2744.0,417.0,1653.0,23216.0,16409.0,18860.0,4356.0,95350,24.082769598089932,2046,Modesto,Stanislaus,Standard
47534.0,16320.0,7560.0,8760.0,9486.0,741.0,175.0,937.0,9.0,1026.0,11801.0,3188.0,566.0,1585.0,19472.0,13834.0,14555.0,4909.0,95351,34.333319308284594,2047,Modesto,Stanislaus,Standard
24856.0,6591.0,2925.0,3666.0,5054.0,526.0,111.0,165.0,76.0,130.0,3038.0,1299.0,114.0,744.0,11032.0,7818.0,8930.0,2092.0,95354,26.51673640167364,2050,Modesto,Stanislaus,Standard
59111.0,8521.0,3819.0,4702.0,5590.0,947.0,137.0,320.0,106.0,581.0,3676.0,1563.0,91.0,792.0,29127.0,16391.0,25552.0,3567.0,95355,14.415252660249362,2051,Modesto,Stanislaus,Standard
31134.0,4120.0,2012.0,2108.0,2807.0,43.0,117.0,556.0,79.0,233.0,1790.0,808.0,134.0,228.0,16114.0,9050.0,14125.0,1969.0,95356,13.233121346437978,2052,Modesto,Stanislaus,Standard
11195.0,1734.0,850.0,884.0,1346.0,8.0,32.0,76.0,3.0,39.0,949.0,320.0,32.0,102.0,5750.0,3098.0,4787.0,963.0,95357,15.489057615006699,2053,Modesto,Stanislaus,Standard
31639.0,7438.0,3488.0,3950.0,4618.0,173.0,133.0,280.0,33.0,287.0,5680.0,1415.0,149.0,532.0,14516.0,8605.0,11280.0,3232.0,95358,23.508960460191535,2054,Modesto,Stanislaus,Standard
11660.0,3160.0,1264.0,1896.0,2767.0,60.0,16.0,0.0,0.0,8.0,2611.0,631.0,65.0,215.0,5294.0,2755.0,4365.0,929.0,95360,27.101200686106345,2055,Newman,Stanislaus,Standard
32374.0,4829.0,2089.0,2740.0,4224.0,79.0,0.0,63.0,208.0,8.0,1811.0,990.0,176.0,447.0,14807.0,9972.0,12803.0,1967.0,95361,14.916290850682646,2056,Oakdale,Stanislaus,Standard
26426.0,4355.0,2121.0,2234.0,3236.0,239.0,19.0,76.0,0.0,174.0,3806.0,746.0,22.0,209.0,11534.0,6967.0,9669.0,1845.0,95363,16.479981836070536,2057,Patterson,Stanislaus,Standard
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95364,,2058,Pinecrest,Tuolumne,Standard
5041.0,1641.0,746.0,895.0,891.0,0.0,0.0,0.0,0.0,33.0,1477.0,338.0,40.0,120.0,2301.0,1423.0,1751.0,550.0,95365,32.55306486808173,2059,Planada,Merced,Standard
16651.0,1461.0,617.0,844.0,1299.0,51.0,0.0,21.0,0.0,90.0,621.0,294.0,23.0,209.0,8034.0,4410.0,7383.0,651.0,95366,8.77424779292535,2060,Ripon,San Joaquin,Standard
23428.0,3719.0,1615.0,2104.0,3212.0,157.0,34.0,10.0,0.0,210.0,2258.0,741.0,141.0,313.0,11896.0,5379.0,9895.0,2001.0,95367,15.874167662625918,2061,Riverbank,Stanislaus,Standard
14656.0,1063.0,480.0,583.0,936.0,19.0,0.0,0.0,0.0,67.0,598.0,210.0,0.0,140.0,7607.0,3067.0,6740.0,855.0,95368,7.253002183406114,2062,Salida,Stanislaus,Standard
1094.0,256.0,137.0,119.0,142.0,0.0,7.0,0.0,0.0,26.0,165.0,60.0,25.0,15.0,433.0,339.0,370.0,63.0,95369,23.40036563071298,2063,Snelling,Merced,Standard
28021.0,3885.0,1781.0,2104.0,3271.0,95.0,131.0,9.0,25.0,255.0,404.0,743.0,94.0,268.0,12720.0,10365.0,10699.0,2021.0,95370,13.86460154883837,2064,Sonora,Tuolumne,Standard
1614.0,86.0,45.0,41.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,902.0,405.0,699.0,203.0,95372,5.328376703841388,2065,Soulsbyville,Tuolumne,Standard
1778.0,631.0,367.0,264.0,530.0,0.0,0.0,0.0,0.0,0.0,208.0,189.0,56.0,21.0,637.0,622.0,567.0,70.0,95374,35.48931383577053,2067,Stevinson,Merced,Standard
49442.0,5145.0,2387.0,2758.0,3103.0,235.0,62.0,303.0,0.0,317.0,3521.0,950.0,223.0,375.0,25731.0,11098.0,21799.0,3932.0,95376,10.406132438008171,2069,Tracy,San Joaquin,Standard
31597.0,1516.0,726.0,790.0,750.0,105.0,0.0,140.0,0.0,254.0,907.0,188.0,0.0,62.0,15743.0,6059.0,13868.0,1819.0,95377,4.797923853530398,2070,Tracy,San Joaquin,Standard
3782.0,716.0,307.0,409.0,648.0,4.0,10.0,3.0,0.0,51.0,176.0,152.0,45.0,45.0,1818.0,1318.0,1582.0,236.0,95379,18.931782125859332,2072,Tuolumne,Tuolumne,Standard
41109.0,9770.0,4824.0,4946.0,7604.0,420.0,102.0,372.0,27.0,480.0,5899.0,1829.0,126.0,783.0,19617.0,10889.0,16267.0,3343.0,95380,23.766085285460605,2073,Turlock,Stanislaus,Standard
36860.0,3992.0,2005.0,1987.0,2505.0,366.0,0.0,238.0,389.0,262.0,773.0,612.0,118.0,194.0,18323.0,10945.0,15871.0,2424.0,95382,10.830168204015193,2075,Turlock,Stanislaus,Standard
3440.0,251.0,73.0,178.0,231.0,0.0,0.0,0.0,0.0,20.0,0.0,66.0,0.0,37.0,1158.0,1690.0,984.0,174.0,95383,7.296511627906977,2076,Twain Harte,Tuolumne,Standard
347.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,125.0,122.0,16.0,95385,2.3054755043227666,2077,Vernalis,San Joaquin,Standard
9794.0,2116.0,1020.0,1096.0,1377.0,119.0,13.0,55.0,0.0,18.0,1144.0,406.0,46.0,197.0,4799.0,2288.0,3871.0,928.0,95386,21.605064325096997,2078,Waterford,Stanislaus,Standard
14274.0,3479.0,1782.0,1697.0,2004.0,9.0,61.0,427.0,0.0,217.0,2403.0,683.0,39.0,246.0,6505.0,3598.0,5056.0,1449.0,95388,24.372985848395686,2080,Winton,Merced,Standard
1236.0,203.0,112.0,91.0,196.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,947.0,134.0,920.0,27.0,95389,16.423948220064727,2081,Yosemite National Park,Mariposa,Standard
11996.0,733.0,240.0,493.0,315.0,39.0,14.0,0.0,132.0,178.0,195.0,157.0,49.0,94.0,5993.0,2220.0,5031.0,921.0,95391,6.110370123374458,2082,Tracy,San Joaquin,Standard
36646.0,6083.0,3084.0,2999.0,4467.0,170.0,95.0,213.0,0.0,45.0,3022.0,906.0,73.0,421.0,20410.0,8735.0,17648.0,2751.0,95401,16.599356000654915,2084,Santa Rosa,Sonoma,Standard
44914.0,5325.0,2518.0,2807.0,3541.0,334.0,173.0,367.0,0.0,309.0,1699.0,1026.0,143.0,393.0,23374.0,13126.0,20742.0,2561.0,95403,11.855991450327291,2086,Santa Rosa,Sonoma,Standard
39988.0,4568.0,2472.0,2096.0,3381.0,268.0,26.0,44.0,0.0,316.0,1439.0,607.0,75.0,290.0,22010.0,10663.0,19822.0,2169.0,95404,11.423427028108433,2087,Santa Rosa,Sonoma,Standard
21168.0,1366.0,755.0,611.0,945.0,66.0,27.0,53.0,0.0,56.0,433.0,188.0,67.0,82.0,11848.0,5556.0,10561.0,1245.0,95405,6.453136810279667,2088,Santa Rosa,Sonoma,Standard
40741.0,8026.0,3935.0,4091.0,5425.0,48.0,476.0,139.0,0.0,430.0,5414.0,1278.0,146.0,538.0,20924.0,8627.0,18239.0,2631.0,95407,19.7000564541862,2090,Santa Rosa,Sonoma,Standard
26055.0,2341.0,1139.0,1202.0,1974.0,23.0,61.0,127.0,0.0,23.0,1049.0,337.0,52.0,156.0,11589.0,10066.0,10514.0,1075.0,95409,8.984839762041835,2091,Santa Rosa,Sonoma,Standard
884.0,194.0,89.0,105.0,190.0,4.0,0.0,0.0,0.0,0.0,0.0,35.0,19.0,4.0,430.0,369.0,331.0,99.0,95410,21.945701357466064,2092,Albion,Mendocino,Standard
322.0,34.0,18.0,16.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,157.0,89.0,140.0,17.0,95412,10.559006211180124,2093,Annapolis,Sonoma,Standard
1657.0,458.0,232.0,226.0,320.0,0.0,7.0,0.0,0.0,22.0,321.0,92.0,14.0,43.0,814.0,517.0,753.0,61.0,95415,27.64031382015691,2094,Boonville,Mendocino,Standard
197.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,107.0,89.0,1.0,95417,6.091370558375634,2096,Branscomb,Mendocino,Standard
358.0,90.0,47.0,43.0,45.0,0.0,42.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,230.0,66.0,214.0,16.0,95420,25.139664804469273,2099,Caspar,Mendocino,Standard
1490.0,220.0,131.0,89.0,172.0,0.0,0.0,26.0,0.0,8.0,14.0,27.0,0.0,13.0,812.0,544.0,731.0,81.0,95421,14.765100671140939,2100,Cazadero,Sonoma,Standard
15427.0,5484.0,2740.0,2744.0,3728.0,499.0,115.0,107.0,48.0,313.0,1445.0,1105.0,154.0,607.0,6350.0,6370.0,4893.0,1457.0,95422,35.54806508070266,2101,Clearlake,Lake,Standard
3234.0,1131.0,701.0,430.0,1001.0,17.0,43.0,0.0,0.0,45.0,93.0,220.0,0.0,133.0,1123.0,1680.0,919.0,204.0,95423,34.9721706864564,2102,Clearlake Oaks,Lake,Standard
10628.0,824.0,414.0,410.0,810.0,10.0,0.0,0.0,0.0,4.0,145.0,161.0,83.0,20.0,5218.0,3281.0,4804.0,414.0,95425,7.753105005645465,2104,Cloverdale,Sonoma,Standard
201.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,89.0,97.0,15.0,95427,7.462686567164179,2106,Comptche,Mendocino,Standard
2561.0,1011.0,533.0,478.0,511.0,0.0,434.0,0.0,0.0,45.0,271.0,166.0,2.0,91.0,930.0,1000.0,725.0,204.0,95428,39.4767668879344,2107,Covelo,Mendocino,Standard
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,72.0,12.0,0.0,95429,0.0,2108,Dos Rios,Mendocino,Standard
375.0,16.0,10.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,231.0,68.0,167.0,64.0,95432,4.266666666666667,2111,Elk,Mendocino,Standard
5092.0,584.0,364.0,220.0,463.0,0.0,13.0,19.0,0.0,0.0,113.0,97.0,27.0,63.0,2836.0,1646.0,2419.0,417.0,95436,11.468970934799685,2114,Forestville,Sonoma,Standard
14527.0,2858.0,1431.0,1427.0,2305.0,7.0,26.0,77.0,15.0,95.0,956.0,502.0,57.0,288.0,7025.0,4819.0,6405.0,556.0,95437,19.673711020857713,2115,Fort Bragg,Mendocino,Standard
791.0,355.0,207.0,148.0,101.0,0.0,0.0,0.0,0.0,0.0,298.0,62.0,27.0,35.0,426.0,216.0,426.0,0.0,95439,44.879898862199745,2116,Fulton,Sonoma,Standard
2226.0,246.0,125.0,121.0,162.0,2.0,0.0,8.0,0.0,0.0,132.0,36.0,0.0,12.0,1143.0,687.0,1085.0,58.0,95441,11.05121293800539,2117,Geyserville,Sonoma,Standard
3475.0,393.0,163.0,230.0,370.0,18.0,0.0,5.0,0.0,0.0,114.0,43.0,0.0,0.0,1524.0,1462.0,1422.0,102.0,95442,11.309352517985612,2118,Glen Ellen,Sonoma,Standard
370.0,150.0,113.0,37.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0,61.0,182.0,61.0,0.0,95443,40.54054054054054,2119,Glenhaven,Lake,Standard
660.0,99.0,20.0,79.0,99.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,469.0,154.0,444.0,25.0,95444,15.0,2120,Graton,Sonoma,Standard
1709.0,128.0,46.0,82.0,94.0,3.0,2.0,29.0,0.0,0.0,0.0,8.0,0.0,8.0,944.0,651.0,888.0,56.0,95445,7.489760093622001,2121,Gualala,Mendocino,Standard
4598.0,1001.0,554.0,447.0,868.0,48.0,57.0,9.0,0.0,19.0,204.0,131.0,31.0,46.0,2268.0,1829.0,1942.0,326.0,95446,21.770334928229666,2122,Guerneville,Sonoma,Standard
16910.0,2310.0,1181.0,1129.0,1411.0,38.0,0.0,11.0,0.0,50.0,1235.0,438.0,30.0,254.0,8514.0,5503.0,7736.0,778.0,95448,13.660555884092252,2123,Healdsburg,Sonoma,Standard
1571.0,416.0,298.0,118.0,220.0,0.0,157.0,0.0,0.0,13.0,116.0,54.0,0.0,22.0,912.0,429.0,730.0,182.0,95449,26.479949077021004,2124,Hopland,Mendocino,Standard
224.0,10.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,93.0,89.0,21.0,95450,4.464285714285714,2125,Jenner,Sonoma,Standard
12248.0,2895.0,1496.0,1399.0,1788.0,18.0,20.0,0.0,0.0,97.0,1261.0,483.0,20.0,37.0,5812.0,4164.0,4924.0,888.0,95451,23.636512083605485,2126,Kelseyville,Lake,Standard
1223.0,111.0,42.0,69.0,84.0,0.0,0.0,0.0,0.0,27.0,22.0,20.0,0.0,0.0,604.0,432.0,473.0,89.0,95452,9.076042518397383,2127,Kenwood,Sonoma,Standard
10701.0,1653.0,801.0,852.0,1339.0,34.0,112.0,7.0,0.0,41.0,264.0,269.0,63.0,131.0,4639.0,4212.0,4083.0,545.0,95453,15.447154471544716,2128,Lakeport,Lake,Standard
2279.0,586.0,223.0,363.0,356.0,0.0,143.0,0.0,4.0,73.0,53.0,83.0,18.0,40.0,1044.0,804.0,814.0,230.0,95454,25.713032031592803,2129,Laytonville,Mendocino,Standard
725.0,118.0,21.0,97.0,103.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,383.0,296.0,363.0,20.0,95456,16.275862068965516,2130,Little River,Mendocino,Standard
3292.0,459.0,261.0,198.0,377.0,0.0,0.0,7.0,0.0,75.0,81.0,80.0,11.0,40.0,1586.0,1234.0,1186.0,400.0,95457,13.942891859052247,2131,Lower Lake,Lake,Standard
3126.0,1312.0,672.0,640.0,645.0,69.0,401.0,77.0,0.0,31.0,89.0,134.0,16.0,17.0,996.0,1359.0,732.0,264.0,95458,41.97056941778631,2132,Lucerne,Lake,Standard
543.0,49.0,27.0,22.0,24.0,0.0,15.0,0.0,0.0,4.0,18.0,4.0,3.0,1.0,270.0,138.0,232.0,38.0,95459,9.023941068139964,2133,Manchester,Mendocino,Standard
2361.0,177.0,51.0,126.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0,1044.0,1057.0,42.0,95460,7.496823379923761,2134,Mendocino,Mendocino,Standard
3439.0,426.0,167.0,259.0,407.0,0.0,19.0,0.0,0.0,0.0,185.0,55.0,0.0,0.0,1607.0,1343.0,1391.0,191.0,95461,12.387321895899971,2135,Middletown,Lake,Standard
1267.0,212.0,80.0,132.0,189.0,0.0,0.0,0.0,9.0,14.0,14.0,42.0,19.0,18.0,541.0,585.0,479.0,62.0,95462,16.732438831886345,2136,Monte Rio,Sonoma,Standard
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95463,,2137,Navarro,Mendocino,Standard
2426.0,598.0,221.0,377.0,460.0,7.0,115.0,0.0,0.0,14.0,74.0,109.0,3.0,79.0,986.0,1014.0,931.0,55.0,95464,24.649629018961253,2138,Nice,Lake,Standard
2274.0,291.0,145.0,146.0,284.0,0.0,0.0,0.0,0.0,7.0,9.0,55.0,0.0,46.0,1175.0,714.0,1094.0,81.0,95465,12.796833773087071,2139,Occidental,Sonoma,Standard
1192.0,422.0,233.0,189.0,207.0,0.0,0.0,6.0,0.0,0.0,329.0,53.0,0.0,27.0,536.0,264.0,494.0,42.0,95466,35.40268456375839,2140,Philo,Mendocino,Standard
5410.0,635.0,170.0,465.0,624.0,0.0,11.0,0.0,0.0,0.0,133.0,118.0,25.0,68.0,2345.0,1715.0,2077.0,268.0,95467,11.737523105360443,2141,Hidden Valley Lake,Lake,Standard
1177.0,248.0,157.0,91.0,161.0,0.0,60.0,0.0,0.0,0.0,102.0,40.0,4.0,26.0,567.0,362.0,526.0,41.0,95468,21.07051826677995,2142,Point Arena,Mendocino,Standard
1906.0,317.0,203.0,114.0,299.0,0.0,0.0,0.0,0.0,18.0,140.0,45.0,6.0,15.0,899.0,534.0,764.0,110.0,95469,16.63168940188877,2143,Potter Valley,Mendocino,Standard
6236.0,1065.0,564.0,501.0,871.0,1.0,55.0,2.0,0.0,1.0,178.0,169.0,9.0,102.0,3362.0,1852.0,2885.0,477.0,95470,17.078255291853754,2144,Redwood Valley,Mendocino,Standard
29381.0,2675.0,1299.0,1376.0,2143.0,11.0,50.0,61.0,0.0,80.0,380.0,417.0,71.0,157.0,16298.0,9145.0,14926.0,1372.0,95472,9.10452333140465,2146,Sebastopol,Sonoma,Standard
38800.0,4702.0,2478.0,2224.0,2109.0,43.0,21.0,272.0,0.0,56.0,2480.0,839.0,238.0,198.0,19812.0,11919.0,17950.0,1862.0,95476,12.118556701030927,2148,Sonoma,Sonoma,Standard
33538.0,6466.0,3182.0,3284.0,4552.0,107.0,307.0,204.0,0.0,324.0,2716.0,1158.0,126.0,540.0,16088.0,9828.0,13787.0,2266.0,95482,19.279623114079552,2151,Ukiah,Mendocino,Standard
2044.0,395.0,220.0,175.0,309.0,0.0,70.0,8.0,0.0,0.0,139.0,65.0,19.0,13.0,763.0,1006.0,657.0,106.0,95485,19.32485322896282,2152,Upper Lake,Lake,Standard
267.0,18.0,6.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,136.0,81.0,0.0,95488,6.741573033707865,2155,Westport,Mendocino,Standard
12158.0,2367.0,1032.0,1335.0,1946.0,0.0,147.0,0.0,0.0,128.0,454.0,382.0,2.0,206.0,5925.0,4058.0,5347.0,578.0,95490,19.46866260898174,2156,Willits,Mendocino,Standard
29552.0,1386.0,676.0,710.0,992.0,21.0,26.0,4.0,0.0,8.0,543.0,252.0,57.0,122.0,15343.0,7313.0,13998.0,1331.0,95492,4.690037899296156,2157,Windsor,Sonoma,Standard
291.0,89.0,34.0,55.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,219.0,50.0,22.0,95493,30.584192439862544,2158,Witter Springs,Lake,Standard
219.0,56.0,13.0,43.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,12.0,0.0,12.0,110.0,51.0,98.0,12.0,95494,25.570776255707763,2159,Yorkville,Mendocino,Standard
23704.0,4968.0,2212.0,2756.0,3697.0,237.0,218.0,223.0,25.0,388.0,679.0,519.0,49.0,226.0,12342.0,7446.0,10938.0,1336.0,95501,20.958488018899764,2161,Eureka,Humboldt,Standard
24899.0,4450.0,1897.0,2553.0,3300.0,45.0,343.0,363.0,18.0,302.0,526.0,875.0,71.0,516.0,12335.0,8155.0,11037.0,1297.0,95503,17.872203702959958,2163,Eureka,Humboldt,Standard
398.0,254.0,181.0,73.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,20.0,217.0,123.0,192.0,25.0,95511,63.81909547738694,2164,Alderpoint,Humboldt,Standard
191.0,153.0,49.0,104.0,79.0,0.0,0.0,0.0,0.0,74.0,0.0,20.0,0.0,0.0,20.0,132.0,20.0,0.0,95514,80.10471204188482,2165,Blocksburg,Humboldt,Standard
19055.0,2458.0,1002.0,1456.0,2045.0,13.0,234.0,35.0,0.0,120.0,153.0,480.0,39.0,370.0,10187.0,5125.0,9204.0,970.0,95519,12.899501443190763,2167,Mckinleyville,Humboldt,Standard
20319.0,5633.0,2392.0,3241.0,4612.0,114.0,408.0,170.0,11.0,226.0,591.0,536.0,92.0,342.0,10820.0,6859.0,9350.0,1421.0,95521,27.72282100497072,2168,Arcata,Humboldt,Standard
1964.0,278.0,171.0,107.0,189.0,0.0,19.0,6.0,0.0,64.0,95.0,28.0,0.0,9.0,925.0,697.0,845.0,80.0,95524,14.15478615071283,2169,Bayside,Humboldt,Standard
1751.0,291.0,130.0,161.0,268.0,8.0,3.0,0.0,0.0,12.0,10.0,55.0,16.0,15.0,936.0,497.0,886.0,50.0,95525,16.619074814391777,2170,Blue Lake,Humboldt,Standard
273.0,100.0,59.0,41.0,95.0,0.0,2.0,3.0,0.0,0.0,6.0,7.0,0.0,3.0,81.0,176.0,67.0,14.0,95526,36.63003663003663,2171,Bridgeville,Humboldt,Standard
491.0,68.0,35.0,33.0,66.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,0.0,6.0,170.0,283.0,142.0,28.0,95527,13.84928716904277,2172,Burnt Ranch,Trinity,Standard
1207.0,195.0,69.0,126.0,177.0,0.0,18.0,0.0,0.0,0.0,0.0,38.0,0.0,6.0,488.0,408.0,465.0,23.0,95528,16.15575807787904,2173,Carlotta,Humboldt,Standard
24687.0,4503.0,2171.0,2332.0,3181.0,59.0,187.0,74.0,26.0,854.0,930.0,856.0,146.0,427.0,8885.0,11124.0,7800.0,1083.0,95531,18.24036942520355,2174,Crescent City,Del Norte,Standard
3156.0,285.0,166.0,119.0,228.0,48.0,9.0,0.0,0.0,0.0,48.0,39.0,0.0,18.0,1687.0,936.0,1561.0,126.0,95536,9.03041825095057,2177,Ferndale,Humboldt,Standard
12877.0,2543.0,1196.0,1347.0,1707.0,34.0,24.0,88.0,0.0,127.0,895.0,455.0,13.0,264.0,5336.0,4701.0,4748.0,582.0,95540,19.748388599829152,2180,Fortuna,Humboldt,Standard
2252.0,420.0,180.0,240.0,390.0,0.0,0.0,0.0,0.0,0.0,68.0,63.0,0.0,57.0,1149.0,766.0,1094.0,55.0,95542,18.650088809946713,2181,Garberville,Humboldt,Standard
549.0,200.0,27.0,173.0,173.0,0.0,0.0,0.0,0.0,25.0,122.0,54.0,0.0,29.0,146.0,287.0,133.0,13.0,95543,36.42987249544627,2182,Gasquet,Del Norte,Standard
3476.0,1188.0,533.0,655.0,161.0,7.0,923.0,55.0,4.0,30.0,51.0,237.0,58.0,79.0,1489.0,1070.0,1083.0,406.0,95546,34.177215189873415,2184,Hoopa,Humboldt,Standard
1443.0,111.0,54.0,57.0,104.0,0.0,4.0,0.0,0.0,3.0,5.0,25.0,0.0,25.0,664.0,472.0,604.0,60.0,95547,7.6923076923076925,2185,Hydesville,Humboldt,Standard
